MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.27594777941703796,-4.832029342651367,-4.825130462646484,-0.16613873839378357
0.29344606399536133,-4.9696125984191895,-4.962276458740234,-0.14683128893375397
0.30498766899108887,-5.018845081329346,-5.011220455169678,-0.15980352461338043
0.28305932879447937,-4.90225887298584,-4.8951826095581055,-0.16600260138511658
0.285167932510376,-4.941636562347412,-4.934507369995117,-0.16592338681221008
0.2807566523551941,-4.88941764831543,-4.88239860534668,-0.1345016062259674
0.283406138420105,-4.92195463180542,-4.91486930847168,-0.14090636372566223
0.28538134694099426,-4.805522441864014,-4.7983880043029785,-0.13457682728767395
0.28066349029541016,-4.718517303466797,-4.711500644683838,-0.19745713472366333
0.28168660402297974,-4.8638434410095215,-4.856801509857178,-0.18487857282161713
0.27734100818634033,-4.748417377471924,-4.741483688354492,-0.17894762754440308
0.2867860496044159,-4.795544624328613,-4.788374900817871,-0.1785518229007721
0.28809744119644165,-4.846218109130859,-4.839015483856201,-0.1847929060459137
0.28333497047424316,-4.7478790283203125,-4.740795612335205,-0.1345011442899704
0.29098549485206604,-4.698812961578369,-4.691538333892822,-0.1533922553062439
0.2709566652774811,-4.910737037658691,-4.903963088989258,-0.1471577286720276
0.27214041352272034,-4.933080196380615,-4.926276683807373,-0.17238233983516693
0.2977614104747772,-5.052511692047119,-5.04506778717041,-0.18495424091815948
0.28769922256469727,-5.154726982116699,-5.147534370422363,-0.18479128181934357
0.28447431325912476,-5.241029739379883,-5.233917713165283,-0.16629694402217865
0.2809053361415863,-5.372241973876953,-5.3652191162109375,-0.17230521142482758
0.268676221370697,-5.452903747558594,-5.4461870193481445,-0.1281602531671524
0.28215616941452026,-5.612876892089844,-5.605823040008545,-0.19144849479198456
0.2674831449985504,-5.726753234863281,-5.720066070556641,-0.1471860706806183
0.29379504919052124,-5.729670524597168,-5.722325801849365,-0.1598961502313614
0.2693094313144684,-5.627230644226074,-5.620497703552246,-0.1471753567457199
0.26907920837402344,-5.4543585777282715,-5.4476318359375,-0.17238742113113403
0.2733258605003357,-5.201687812805176,-5.194854736328125,-0.14083267748355865
0.26968955993652344,-5.015442848205566,-5.008700370788574,-0.1535252332687378
0.30026373267173767,-4.806517601013184,-4.79901123046875,-0.16622203588485718
0.28637799620628357,-4.792725563049316,-4.785566329956055,-0.17871502041816711
0.6788877844810486,-3.123483180999756,-3.106510877609253,-0.21027162671089172
0.3509993255138397,-3.7929413318634033,-3.7841663360595703,-0.14727044105529785
0.49328404664993286,-4.282421588897705,-4.270089626312256,-0.1538124531507492
0.4673601984977722,-4.352273941040039,-4.340590000152588,-0.1912858486175537
0.4266617000102997,-5.0282063484191895,-5.017539978027344,-0.15980418026447296
0.44231075048446655,-5.097879886627197,-5.086822032928467,-0.17871534824371338
0.4537009596824646,-4.890271186828613,-4.8789286613464355,-0.15355496108531952
0.4004976749420166,-4.563732147216797,-4.553719520568848,-0.15996742248535156
0.4426535964012146,-4.508316993713379,-4.497250556945801,-0.1471582055091858
0.36672937870025635,-4.3546037673950195,-4.345435619354248,-0.18472109735012054
0.39369991421699524,-4.212998867034912,-4.203156471252441,-0.17866086959838867
0.3756336271762848,-4.666592597961426,-4.657201766967773,-0.17887544631958008
0.36443859338760376,-4.884029865264893,-4.8749189376831055,-0.1598932296037674
0.3935989737510681,-4.9508256912231445,-4.940985679626465,-0.14098580181598663
0.3260350227355957,-5.138248920440674,-5.13009786605835,-0.16622090339660645
0.3505447804927826,-5.006796836853027,-4.998033046722412,-0.15988484025001526
0.3364581763744354,-5.041221618652344,-5.032810211181641,-0.14105653762817383
0.3429039716720581,-4.78895378112793,-4.780381202697754,-0.14081603288650513
0.3343288004398346,-4.481725692749023,-4.473367691040039,-0.17863450944423676
0.31861943006515503,-4.437255859375,-4.429290294647217,-0.16605834662914276
0.33546125888824463,-4.093807697296143,-4.085421085357666,-0.1409040242433548
0.3090592920780182,-4.133340835571289,-4.125614166259766,-0.1785491406917572
0.3252941071987152,-4.217132568359375,-4.209000110626221,-0.17870701849460602
0.3199709355831146,-4.277692794799805,-4.269693374633789,-0.1787986308336258
0.31781020760536194,-4.515876770019531,-4.507931709289551,-0.14771831035614014
0.3106730282306671,-4.752939701080322,-4.74517297744751,-0.191290482878685
0.30130207538604736,-4.807023525238037,-4.799490928649902,-0.1346641629934311
0.31486162543296814,-4.6661295890808105,-4.658257961273193,-0.15365192294120789
0.30538326501846313,-4.561919212341309,-4.554284572601318,-0.13424867391586304
0.2902793884277344,-4.4973883628845215,-4.490131378173828,-0.1723862737417221
0.3183642625808716,-4.542109966278076,-4.534151077270508,-0.16621556878089905
0.30768439173698425,-4.373405456542969,-4.365713119506836,-0.1535644233226776
0.2874128520488739,-4.4451727867126465,-4.437987327575684,-0.17222203314304352
0.31252288818359375,-4.38286018371582,-4.375047206878662,-0.17887118458747864
0.3185645639896393,-4.39831018447876,-4.390346050262451,-0.12800079584121704
0.3101436197757721,-4.487038612365723,-4.47928524017334,-0.15964847803115845
0.31005555391311646,-4.549767017364502,-4.542015552520752,-0.153889000415802
0.2856743633747101,-4.769428253173828,-4.762286186218262,-0.13481658697128296
0.300288587808609,-4.924302101135254,-4.916794776916504,-0.17854544520378113
0.2888868451118469,-4.736428260803223,-4.729206085205078,-0.166136234998703
0.3088529706001282,-4.656818389892578,-4.649096965789795,-0.14718715846538544
0.3147830665111542,-4.655037879943848,-4.647168159484863,-0.17878907918930054
0.30769115686416626,-4.695368766784668,-4.687676429748535,-0.17846202850341797
0.29760345816612244,-4.491518020629883,-4.4840779304504395,-0.178629070520401
0.2934515178203583,-4.46976375579834,-4.462427616119385,-0.18511705100536346
0.2869444489479065,-4.488132476806641,-4.480958938598633,-0.18512395024299622
0.2717597186565399,-4.447628974914551,-4.440834999084473,-0.17863380908966064
0.2982300817966461,-4.547325134277344,-4.53986930847168,-0.1727062165737152
0.2957189977169037,-4.585617542266846,-4.5782246589660645,-0.16612407565116882
