MVMAE_L,Policy_L,Total_Loss,Batch_Reward_Mean
0.30289992690086365,-6.194998741149902,-6.194695949554443,-0.14626267552375793
0.3065473139286041,-6.098498344421387,-6.098191738128662,-0.14565332233905792
0.29987841844558716,-6.125732898712158,-6.125432968139648,-0.14661626517772675
0.30271708965301514,-6.098992347717285,-6.098689556121826,-0.15895916521549225
0.30417659878730774,-6.0730814933776855,-6.072777271270752,-0.13928651809692383
0.3041681945323944,-6.085560321807861,-6.085256099700928,-0.14727969467639923
0.3006061613559723,-5.956027030944824,-5.955726623535156,-0.14360284805297852
0.29062575101852417,-6.006339073181152,-6.006048679351807,-0.14950776100158691
0.2929310202598572,-6.077023506164551,-6.076730728149414,-0.144150972366333
0.314773827791214,-5.988810062408447,-5.988495349884033,-0.14137379825115204
0.2842954993247986,-5.990412712097168,-5.990128517150879,-0.14945238828659058
0.29542550444602966,-6.012713432312012,-6.012417793273926,-0.14516477286815643
0.2914625108242035,-5.964494228363037,-5.964202880859375,-0.15788346529006958
0.30214598774909973,-5.995738983154297,-5.995436668395996,-0.14743760228157043
0.28404688835144043,-5.992935657501221,-5.992651462554932,-0.15109722316265106
0.29774391651153564,-6.0275421142578125,-6.027244567871094,-0.1353178769350052
0.29638203978538513,-6.022431373596191,-6.022134780883789,-0.14001266658306122
0.28417783975601196,-6.025441646575928,-6.025157451629639,-0.15663957595825195
0.2861073911190033,-6.03695821762085,-6.036672115325928,-0.15668947994709015
0.3194805979728699,-5.958295822143555,-5.957976341247559,-0.1405189037322998
0.29673880338668823,-6.050665378570557,-6.050368785858154,-0.14770041406154633
0.2939903736114502,-5.982861042022705,-5.982566833496094,-0.13725917041301727
0.2947198748588562,-5.948083877563477,-5.947789192199707,-0.14485129714012146
0.3117559552192688,-6.0729522705078125,-6.072640419006348,-0.15262652933597565
0.28828176856040955,-5.940730094909668,-5.940441608428955,-0.13907158374786377
0.28743842244148254,-5.885194778442383,-5.884907245635986,-0.14913642406463623
0.3227294981479645,-5.857873916625977,-5.857551097869873,-0.15049150586128235
0.2871485948562622,-5.809915542602539,-5.809628486633301,-0.16025476157665253
0.3036063015460968,-5.86445426940918,-5.864150524139404,-0.13581806421279907
0.2836471199989319,-5.8505401611328125,-5.850256443023682,-0.14096976816654205
0.2943875193595886,-5.895505905151367,-5.895211696624756,-0.12826260924339294
0.30233725905418396,-5.8666253089904785,-5.866322994232178,-0.13784393668174744
0.2916431427001953,-5.749388694763184,-5.749096870422363,-0.14403606951236725
0.2898121774196625,-5.8365888595581055,-5.836298942565918,-0.1400677114725113
0.2974400818347931,-5.7576704025268555,-5.757372856140137,-0.14736688137054443
0.2796148359775543,-5.712314605712891,-5.712035179138184,-0.13517460227012634
0.285600870847702,-5.784346103668213,-5.784060478210449,-0.14617694914340973
0.29466092586517334,-5.670992851257324,-5.670698165893555,-0.1329248994588852
0.27642783522605896,-5.7467780113220215,-5.746501445770264,-0.1494034230709076
0.2907464802265167,-5.766691207885742,-5.766400337219238,-0.14021220803260803
0.2888264060020447,-5.7228593826293945,-5.722570419311523,-0.1383686512708664
0.29981234669685364,-5.701658248901367,-5.701358318328857,-0.1345340609550476
0.2861768305301666,-5.659431457519531,-5.659145355224609,-0.15398281812667847
