MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.914156436920166,-235.90414428710938,-234.989990234375,-0.18522706627845764
0.9259582161903381,-234.20240783691406,-233.2764434814453,-0.1709754914045334
0.881860613822937,-232.50692749023438,-231.62506103515625,-0.18522706627845764
0.8452114462852478,-230.65931701660156,-229.81410217285156,-0.17453837394714355
0.8795828223228455,-228.8486328125,-227.96905517578125,-0.17453837394714355
0.8098801970481873,-227.19985961914062,-226.38998413085938,-0.18166418373584747
0.8248687386512756,-225.4484405517578,-224.62356567382812,-0.18522706627845764
0.8479718565940857,-223.74351501464844,-222.89553833007812,-0.1709754914045334
0.7666063904762268,-222.4060516357422,-221.6394500732422,-0.16741259396076202
0.7974247336387634,-220.94998168945312,-220.15255737304688,-0.17453837394714355
0.7813157439231873,-219.77816772460938,-218.99685668945312,-0.18166416883468628
0.7977874279022217,-219.53335571289062,-218.73556518554688,-0.17810127139091492
0.751338005065918,-219.57232666015625,-218.82098388671875,-0.15672390162944794
0.8383442163467407,-219.7199249267578,-218.88157653808594,-0.16384969651699066
0.7641513347625732,-219.73060607910156,-218.96646118164062,-0.1709754914045334
0.7303853631019592,-220.01998901367188,-219.2895965576172,-0.17097550630569458
0.7539515495300293,-220.55520629882812,-219.80125427246094,-0.19235286116600037
0.7585397362709045,-220.59304809570312,-219.83450317382812,-0.16384971141815186
0.690346896648407,-220.65782165527344,-219.96746826171875,-0.16741260886192322
0.7381913065910339,-220.9681396484375,-220.22994995117188,-0.17453838884830475
0.7528691291809082,-221.24530029296875,-220.492431640625,-0.16384969651699066
0.7140378952026367,-221.86558532714844,-221.15155029296875,-0.1709754914045334
0.7519816756248474,-222.55972290039062,-221.8077392578125,-0.15672391653060913
0.6989949345588684,-223.1325225830078,-222.43353271484375,-0.1709754765033722
0.6686480641365051,-223.71714782714844,-223.04849243164062,-0.1602868139743805
0.7393084168434143,-224.09030151367188,-223.3509979248047,-0.16384971141815186
0.7008153200149536,-224.70962524414062,-224.00880432128906,-0.16384969651699066
0.7350777387619019,-224.91748046875,-224.18240356445312,-0.16741259396076202
0.7215290069580078,-225.87060546875,-225.14907836914062,-0.16384971141815186
0.702157735824585,-226.9834442138672,-226.28128051757812,-0.16384971141815186
0.6994984149932861,-228.12374877929688,-227.42425537109375,-0.16384969651699066
0.7198829054832458,-228.62115478515625,-227.90127563476562,-0.17810127139091492
0.7214642763137817,-228.97109985351562,-228.2496337890625,-0.17453838884830475
0.6991086006164551,-229.57029724121094,-228.87118530273438,-0.16384971141815186
0.6934735178947449,-229.57803344726562,-228.8845672607422,-0.17453838884830475
0.6942512392997742,-229.12332153320312,-228.4290771484375,-0.1709754914045334
0.6940767168998718,-228.87063598632812,-228.1765594482422,-0.17810127139091492
0.7017240524291992,-228.86196899414062,-228.16024780273438,-0.17453838884830475
0.676308810710907,-228.30227661132812,-227.62596130371094,-0.16384971141815186
0.6578354239463806,-228.03753662109375,-227.37969970703125,-0.16384969651699066
0.6827421188354492,-227.3988037109375,-226.716064453125,-0.1602868139743805
0.6972619891166687,-227.31304931640625,-226.61578369140625,-0.18166416883468628
0.6441543698310852,-227.22181701660156,-226.57766723632812,-0.17453837394714355
0.6486257910728455,-227.10211181640625,-226.4534912109375,-0.15672391653060913
0.6970958113670349,-227.7566375732422,-227.05953979492188,-0.18522706627845764
0.6601384282112122,-228.088623046875,-227.42848205566406,-0.19235286116600037
0.6536952257156372,-228.48667907714844,-227.83297729492188,-0.16384971141815186
0.6583317518234253,-228.4384765625,-227.7801513671875,-0.1781012862920761
0.6707158088684082,-228.46188354492188,-227.79116821289062,-0.16741260886192322
0.6916970610618591,-228.67825317382812,-227.98655700683594,-0.15672391653060913
0.6548532247543335,-228.2319793701172,-227.57713317871094,-0.16384971141815186
0.6592778563499451,-227.78897094726562,-227.12969970703125,-0.1709754914045334
0.6299595236778259,-227.56356811523438,-226.93360900878906,-0.16384969651699066
0.6590678691864014,-227.13381958007812,-226.47474670410156,-0.188789963722229
0.7254809141159058,-227.00692749023438,-226.2814483642578,-0.18166416883468628
